InningsNo,OverNo,BattingTeamID,OverRuns,BowlerRuns,BowlerID,Wickets,Bowler
2,18,0,14,14,2020-100mb00000000520-c2b1e0df638711,0,Ravi Bishnoi
2,19,0,1,1,2021-100mb00000000639-cf9c67ec2fe411,1,Naveen-Ul-Haq
1,0,0,12,12,2021-100mb00000000574-27073d6f802311,0,Reece Topley
1,1,0,7,7,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,2,0,13,13,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,3,0,4,4,2018-100mb00000000028-acc7d0a3e99d11,0,Glenn Maxwell
1,4,0,10,10,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,5,0,8,8,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,6,0,5,5,2021-100mb00000000574-27073d6f802311,0,Reece Topley
1,7,0,3,3,2018-100mb00000000028-acc7d0a3e99d11,0,Glenn Maxwell
1,8,0,11,11,2019-100mb00000000063-d9aa7a01187311,1,Mohammed Siraj
1,9,0,11,11,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,10,0,6,6,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,11,0,12,12,2022-100mb00000001547-613ed5ea54ee11,0,Mayank Dagar
1,12,0,19,19,2020-100mb00000000550-247665a42ff311,0,Cameron Green
1,13,0,8,8,2018-100mb00000000028-acc7d0a3e99d11,1,Glenn Maxwell
1,14,0,2,2,2022-100mb00000000978-bc824605a44611,0,Yash Dayal
1,15,0,10,10,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
1,16,0,2,2,2021-100mb00000000574-27073d6f802311,1,Reece Topley
1,17,0,5,5,2022-100mb00000000978-bc824605a44611,1,Yash Dayal
1,18,0,20,20,2021-100mb00000000574-27073d6f802311,0,Reece Topley
1,19,0,13,13,2019-100mb00000000063-d9aa7a01187311,0,Mohammed Siraj
2,0,0,3,3,2020-100mb00000000532-63bf237a639811,0,M Siddharth
2,1,0,10,10,2018-100mb00000000017-5e389774e99c11,0,Krunal Pandya
2,2,0,12,12,2020-100mb00000000532-63bf237a639811,0,M Siddharth
2,3,0,11,11,2021-100mb00000000639-cf9c67ec2fe411,0,Naveen-Ul-Haq
2,4,0,6,6,2020-100mb00000000532-63bf237a639811,1,M Siddharth
2,5,0,6,6,2022-100mb00000000987-e0fbfce6a44911,2,Mayank Yadav
2,6,0,6,6,2020-100mb00000000520-c2b1e0df638711,0,Ravi Bishnoi
2,7,0,5,4,2022-100mb00000000987-e0fbfce6a44911,1,Mayank Yadav
2,8,0,1,1,2021-100mb00000000639-cf9c67ec2fe411,0,Naveen-Ul-Haq
2,9,0,3,3,2022-100mb00000000987-e0fbfce6a44911,0,Mayank Yadav
2,10,0,9,9,2022-100mb00000001550-b8b1d54854ee11,0,Yash Thakur
2,11,0,13,13,2020-100mb00000000520-c2b1e0df638711,0,Ravi Bishnoi
2,12,0,9,9,2018-100mb00000000023-201fd633e99d11,1,Marcus Stoinis
2,13,0,9,8,2022-100mb00000001550-b8b1d54854ee11,0,Yash Thakur
2,14,0,1,1,2022-100mb00000000987-e0fbfce6a44911,1,Mayank Yadav
2,15,0,19,19,2022-100mb00000001550-b8b1d54854ee11,0,Yash Thakur
2,16,0,13,12,2021-100mb00000000639-cf9c67ec2fe411,1,Naveen-Ul-Haq
2,17,0,2,2,2022-100mb00000001550-b8b1d54854ee11,2,Yash Thakur
2,18,0,14,14,2020-100mb00000000520-c2b1e0df638711,0,Ravi Bishnoi
2,19,0,1,1,2021-100mb00000000639-cf9c67ec2fe411,1,Naveen-Ul-Haq
1,0,0,7,3,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,1,0,10,9,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,2,0,15,15,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,3,0,26,26,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,4,0,12,12,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,5,0,18,18,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,6,0,5,5,2022-100mb00000001535-6fd8867c54e911,0,Sumit Kumar
1,7,0,19,18,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,8,0,14,14,2022-100mb00000001535-6fd8867c54e911,0,Sumit Kumar
1,9,0,9,9,2018-100mb00000000040-7f15f6c7f88a11,0,Mitchell Marsh
1,10,0,15,15,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,11,0,12,12,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,12,0,9,9,2018-100mb00000000040-7f15f6c7f88a11,1,Mitchell Marsh
1,13,0,10,10,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,14,0,14,14,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,15,0,10,10,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,16,0,19,19,2018-100mb00000000040-7f15f6c7f88a11,0,Mitchell Marsh
1,17,0,15,15,2018-100mb00000000008-787fc4ece99b11,1,Khaleel Ahmed
1,18,0,25,25,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,19,0,8,8,2018-100mb00000000050-4663b710f88b11,2,Ishant Sharma
2,0,0,11,11,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,1,0,10,10,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,2,0,5,1,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,3,0,1,1,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,4,0,13,13,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,5,0,11,11,2021-100mb00000000583-8f4c0c4491dd11,0,Vaibhav Arora
2,6,0,14,14,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
2,7,0,5,4,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,8,0,13,13,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,9,0,4,4,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,10,0,10,10,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,11,0,28,28,2021-100mb00000000584-a3f48c1791dd11,0,Venkatesh Iyer
2,12,0,4,4,2019-100mb00000000140-a41b85f2449d11,2,Varun Chakaravarthy
2,13,0,19,19,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,14,0,11,5,2019-100mb00000000140-a41b85f2449d11,1,Varun Chakaravarthy
2,15,0,2,2,2019-100mb00000000156-a6b6f42c44aa11,1,Sunil Narine
2,16,0,5,5,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,17,0,0,0,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,0,0,7,3,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,1,0,10,9,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,2,0,15,15,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,3,0,26,26,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,4,0,12,12,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,5,0,18,18,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,6,0,5,5,2022-100mb00000001535-6fd8867c54e911,0,Sumit Kumar
1,7,0,19,18,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,8,0,14,14,2022-100mb00000001535-6fd8867c54e911,0,Sumit Kumar
1,9,0,9,9,2018-100mb00000000040-7f15f6c7f88a11,0,Mitchell Marsh
1,10,0,15,15,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,11,0,12,12,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,12,0,9,9,2018-100mb00000000040-7f15f6c7f88a11,1,Mitchell Marsh
1,13,0,10,10,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,14,0,14,14,2019-100mb00000000172-1befbbeb44af11,0,Rasikh Salam
1,15,0,10,10,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,16,0,19,19,2018-100mb00000000040-7f15f6c7f88a11,0,Mitchell Marsh
1,17,0,15,15,2018-100mb00000000008-787fc4ece99b11,1,Khaleel Ahmed
1,18,0,25,25,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,19,0,8,8,2018-100mb00000000050-4663b710f88b11,2,Ishant Sharma
2,0,0,11,11,2018-100mb00000000031-b334eaf6f08611,0,Mitchell Starc
2,1,0,10,10,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,2,0,5,1,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,3,0,1,1,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,4,0,13,13,2018-100mb00000000031-b334eaf6f08611,1,Mitchell Starc
2,5,0,11,11,2021-100mb00000000583-8f4c0c4491dd11,0,Vaibhav Arora
2,6,0,14,14,2019-100mb00000000141-e67c41d144a711,0,Andre Russell
2,7,0,5,4,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,8,0,13,13,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,9,0,4,4,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,10,0,10,10,2019-100mb00000000140-a41b85f2449d11,0,Varun Chakaravarthy
2,11,0,28,28,2021-100mb00000000584-a3f48c1791dd11,0,Venkatesh Iyer
2,12,0,4,4,2019-100mb00000000140-a41b85f2449d11,2,Varun Chakaravarthy
2,13,0,19,19,2019-100mb00000000156-a6b6f42c44aa11,0,Sunil Narine
2,14,0,11,5,2019-100mb00000000140-a41b85f2449d11,1,Varun Chakaravarthy
2,15,0,2,2,2019-100mb00000000156-a6b6f42c44aa11,1,Sunil Narine
2,16,0,5,5,2021-100mb00000000583-8f4c0c4491dd11,1,Vaibhav Arora
2,17,0,0,0,2019-100mb00000000141-e67c41d144a711,1,Andre Russell
1,0,0,7,7,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,1,0,11,7,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,2,0,11,11,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
1,3,0,6,6,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,4,0,6,6,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
1,5,0,11,10,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,6,0,5,5,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,7,0,8,8,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,8,0,10,10,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
1,9,0,8,8,2022-100mb00000000820-ef56fe6f762211,0,Sikandar Raza
1,10,0,8,8,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,11,0,14,14,2022-100mb00000000820-ef56fe6f762211,0,Sikandar Raza
1,12,0,14,14,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
1,13,0,4,4,2019-100mb00000000114-8c98068c449611,1,Harshal Patel
1,14,0,11,11,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,15,0,7,7,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,16,0,12,12,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,17,0,13,13,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
1,18,0,20,20,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,19,0,13,13,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,0,0,13,13,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,1,0,6,6,2018-100mb00000000021-a294dad8e99c11,1,Umesh Yadav
2,2,0,8,8,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,3,0,12,12,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,4,0,9,8,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,5,0,6,6,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
2,6,0,7,7,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,7,0,7,7,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
2,8,0,5,4,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,9,0,10,10,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
2,10,0,17,17,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,11,0,10,9,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
2,12,0,9,9,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,13,0,12,11,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,14,0,7,7,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,15,0,15,14,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
2,16,0,6,6,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,17,0,16,16,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,18,0,18,16,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,19,0,7,6,2019-100mb00000000127-b2131830449911,1,Darshan Nalkande
1,0,0,7,7,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,1,0,11,7,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,2,0,11,11,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
1,3,0,6,6,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,4,0,6,6,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
1,5,0,11,10,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,6,0,5,5,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,7,0,8,8,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,8,0,10,10,2019-100mb00000000130-89338eb7449a11,1,Harpreet Brar
1,9,0,8,8,2022-100mb00000000820-ef56fe6f762211,0,Sikandar Raza
1,10,0,8,8,2019-100mb00000000138-5bd8fcf6449d11,0,Sam Curran
1,11,0,14,14,2022-100mb00000000820-ef56fe6f762211,0,Sikandar Raza
1,12,0,14,14,2019-100mb00000000116-dbd48930449611,0,Kagiso Rabada
1,13,0,4,4,2019-100mb00000000114-8c98068c449611,1,Harshal Patel
1,14,0,11,11,2019-100mb00000000130-89338eb7449a11,0,Harpreet Brar
1,15,0,7,7,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
1,16,0,12,12,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,17,0,13,13,2019-100mb00000000116-dbd48930449611,1,Kagiso Rabada
1,18,0,20,20,2019-100mb00000000114-8c98068c449611,0,Harshal Patel
1,19,0,13,13,2019-100mb00000000125-2485f88b449911,0,Arshdeep Singh
2,0,0,13,13,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,1,0,6,6,2018-100mb00000000021-a294dad8e99c11,1,Umesh Yadav
2,2,0,8,8,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,3,0,12,12,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,4,0,9,8,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,5,0,6,6,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
2,6,0,7,7,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,7,0,7,7,2022-100mb00000000975-56f6385ba44611,1,Noor Ahmad
2,8,0,5,4,2022-100mb00000001354-5a766b041e0411,1,Azmatullah Omarzai
2,9,0,10,10,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
2,10,0,17,17,2018-100mb00000000021-a294dad8e99c11,0,Umesh Yadav
2,11,0,10,9,2022-100mb00000000975-56f6385ba44611,0,Noor Ahmad
2,12,0,9,9,2019-100mb00000000100-f196053e43f611,1,Mohit Sharma
2,13,0,12,11,2019-100mb00000000218-42d9d6f544bf11,0,Rashid Khan
2,14,0,7,7,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,15,0,15,14,2019-100mb00000000218-42d9d6f544bf11,1,Rashid Khan
2,16,0,6,6,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,17,0,16,16,2022-100mb00000001354-5a766b041e0411,0,Azmatullah Omarzai
2,18,0,18,16,2019-100mb00000000100-f196053e43f611,0,Mohit Sharma
2,19,0,7,6,2019-100mb00000000127-b2131830449911,1,Darshan Nalkande
1,0,0,7,7,2019-100mb00000000212-9df3a24d44bc11,0,Abhishek Sharma
1,1,0,6,6,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,2,0,12,12,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,3,0,1,1,2018-100mb00000000015-3501d442e99c11,1,Bhuvneshwar Kumar
1,4,0,7,7,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,5,0,15,15,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,6,0,6,6,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,7,0,11,11,2020-100mb00000000523-53bc4c09638b11,1,Shahbaz Ahmed
1,8,0,15,15,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,9,0,4,4,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,10,0,6,5,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,11,0,15,15,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,12,0,10,10,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,13,0,5,5,2018-100mb00000000033-d93110bbf88911,1,Pat Cummins
1,14,0,7,7,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,15,0,5,5,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,16,0,7,7,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,17,0,13,13,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,18,0,6,6,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,19,0,7,7,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
2,0,0,8,8,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,1,0,27,27,2022-100mb00000000970-8f107726a44511,0,Mukesh Choudhary
2,2,0,11,11,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,3,0,11,11,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,4,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,5,0,14,13,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,6,0,6,6,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,7,0,6,6,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,8,0,11,11,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,9,0,6,5,2021-100mb00000000629-11c540100bd311,1,Maheesh Theekshana
2,10,0,5,5,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,11,0,6,6,2019-100mb00000000206-501d92f644bb11,0,Moeen Ali
2,12,0,5,5,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,13,0,9,9,2019-100mb00000000206-501d92f644bb11,1,Moeen Ali
2,14,0,3,3,2021-100mb00000000724-7645abdd460011,0,Rachin Ravindra
2,15,0,8,8,2019-100mb00000000206-501d92f644bb11,1,Moeen Ali
2,16,0,8,8,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,17,0,9,7,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,18,0,6,6,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
1,0,0,7,7,2019-100mb00000000212-9df3a24d44bc11,0,Abhishek Sharma
1,1,0,6,6,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,2,0,12,12,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,3,0,1,1,2018-100mb00000000015-3501d442e99c11,1,Bhuvneshwar Kumar
1,4,0,7,7,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,5,0,15,15,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,6,0,6,6,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,7,0,11,11,2020-100mb00000000523-53bc4c09638b11,1,Shahbaz Ahmed
1,8,0,15,15,2019-100mb00000000087-98d4e401342511,0,Mayank Markande
1,9,0,4,4,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,10,0,6,5,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,11,0,15,15,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,12,0,10,10,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,13,0,5,5,2018-100mb00000000033-d93110bbf88911,1,Pat Cummins
1,14,0,7,7,2019-100mb00000000180-1352e0b244b611,1,Jaydev Unadkat
1,15,0,5,5,2019-100mb00000000224-85b4cb8c44c011,0,T Natarajan
1,16,0,7,7,2019-100mb00000000180-1352e0b244b611,0,Jaydev Unadkat
1,17,0,13,13,2018-100mb00000000033-d93110bbf88911,0,Pat Cummins
1,18,0,6,6,2018-100mb00000000015-3501d442e99c11,0,Bhuvneshwar Kumar
1,19,0,7,7,2019-100mb00000000224-85b4cb8c44c011,1,T Natarajan
2,0,0,8,8,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,1,0,27,27,2022-100mb00000000970-8f107726a44511,0,Mukesh Choudhary
2,2,0,11,11,2019-100mb00000000091-8640595343ec11,1,Deepak Chahar
2,3,0,11,11,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,4,0,7,7,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
2,5,0,14,13,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,6,0,6,6,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,7,0,6,6,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,8,0,11,11,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,9,0,6,5,2021-100mb00000000629-11c540100bd311,1,Maheesh Theekshana
2,10,0,5,5,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,11,0,6,6,2019-100mb00000000206-501d92f644bb11,0,Moeen Ali
2,12,0,5,5,2021-100mb00000000629-11c540100bd311,0,Maheesh Theekshana
2,13,0,9,9,2019-100mb00000000206-501d92f644bb11,1,Moeen Ali
2,14,0,3,3,2021-100mb00000000724-7645abdd460011,0,Rachin Ravindra
2,15,0,8,8,2019-100mb00000000206-501d92f644bb11,1,Moeen Ali
2,16,0,8,8,2018-100mb00000000046-06b5ba89f88b11,0,Ravindra Jadeja
2,17,0,9,7,2020-100mb00000000539-04833b65639b11,0,Tushar Deshpande
2,18,0,6,6,2019-100mb00000000091-8640595343ec11,0,Deepak Chahar
1,0,0,7,7,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,1,0,14,14,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,2,0,12,12,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,3,0,13,13,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,4,0,14,14,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,5,0,15,15,2020-100mb00000000538-c16259a1639a11,0,Lalit Yadav
1,6,0,5,5,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
1,7,0,4,4,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,8,0,8,8,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,9,0,13,13,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,10,0,8,8,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
1,11,0,7,7,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,12,0,3,3,2018-100mb00000000008-787fc4ece99b11,1,Khaleel Ahmed
1,13,0,8,8,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,14,0,7,7,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,15,0,12,12,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,16,0,17,17,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,17,0,16,16,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,18,0,19,19,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,19,0,32,32,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
2,0,0,7,7,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,1,0,4,4,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,2,0,4,4,2022-100mb00000001045-ff63138dd51a11,0,Akash Madhwal
2,3,0,9,9,2019-100mb00000000371-481ee0be14fc11,1,Romario Shepherd
2,4,0,9,9,2022-100mb00000001045-ff63138dd51a11,0,Akash Madhwal
2,5,0,13,13,2019-100mb00000000371-481ee0be14fc11,0,Romario Shepherd
2,6,0,7,7,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,7,0,16,16,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,8,0,15,15,2023-100mb00000002535-239c770f61da11,0,Gerald Coetzee
2,9,0,10,10,2019-100mb00000000217-29d6c58644bf11,0,Mohammad Nabi
2,10,0,13,13,2022-100mb00000001045-ff63138dd51a11,0,Akash Madhwal
2,11,0,4,4,2018-100mb00000000009-92bfdfe9e99b11,1,Jasprit Bumrah
2,12,0,16,16,2019-100mb00000000149-10d5663944a911,0,Piyush Chawla
2,13,0,11,11,2019-100mb00000000371-481ee0be14fc11,0,Romario Shepherd
2,14,0,6,6,2018-100mb00000000009-92bfdfe9e99b11,1,Jasprit Bumrah
2,15,0,9,8,2023-100mb00000002535-239c770f61da11,1,Gerald Coetzee
2,16,0,19,19,2022-100mb00000001045-ff63138dd51a11,0,Akash Madhwal
2,17,0,8,8,2018-100mb00000000009-92bfdfe9e99b11,0,Jasprit Bumrah
2,18,0,21,21,2019-100mb00000000371-481ee0be14fc11,1,Romario Shepherd
2,19,0,4,4,2023-100mb00000002535-239c770f61da11,3,Gerald Coetzee
1,0,0,7,7,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,1,0,14,14,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,2,0,12,12,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
1,3,0,13,13,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,4,0,14,14,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,5,0,15,15,2020-100mb00000000538-c16259a1639a11,0,Lalit Yadav
1,6,0,5,5,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
1,7,0,4,4,2019-100mb00000000142-040303a144a811,1,Anrich Nortje
1,8,0,8,8,2019-100mb00000000110-79ae08f5449411,0,Axar Patel
1,9,0,13,13,2019-100mb00000000142-040303a144a811,0,Anrich Nortje
1,10,0,8,8,2019-100mb00000000110-79ae08f5449411,1,Axar Patel
1,11,0,7,7,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,12,0,3,3,2018-100mb00000000008-787fc4ece99b11,1,Khaleel Ahmed
1,13,0,8,8,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,14,0,7,7,2018-100mb00000000050-4663b710f88b11,0,Ishant Sharma
1,15,0,12,12,2019-100mb00000000059-888c275515bb11,0,Jhye Richardson
1,16,0,17,17,2018-100mb00000000008-787fc4ece99b11,0,Khaleel Ahmed
