MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerImage,PlayingOrder,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage,DotBallFrequency,Ones,Twos,Threes,Fours,Sixes,BoundaryPercentage,BoundaryFrequency,StrikeRate,MinOver,MinStrikerOver,WicketNo,AgainstFast,AgainstSpin,AgainstFastPercent,AgainstSpinPercent,PLAYER_ID
1367,2,18,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal  (RP),https://scores.iplt20.com/ipl/playerimages/7pqk8PQ0v1171118915510.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,10
1368,1,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock  (RP),https://scores.iplt20.com/ipl/playerimages/ixKNBqd8EU1711261997170.png,1.0,11,Reece Topley,c Mayank Dagar b Reece Topley,c Mayank Dagar b Reece Topley,81,56,25,44.64,2.24,17,1,0,8,5,76.54,4.31,144.64,0,0,1,41,15,73.21,26.79,170
1368,1,77,2018-100mb00000000019-80e59e32e99c11,KL Rahul (c)(wk),https://scores.iplt20.com/ipl/playerimages/6cmm6s8czq171145722419.png,2.0,7,Glenn Maxwell,c Mayank Dagar b Glenn Maxwell,c Mayank Dagar b Glenn Maxwell,20,14,5,35.71,2.80,6,1,0,0,2,60.00,7.00,142.86,0,0,2,8,6,57.14,42.86,19
1368,1,77,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal ,https://scores.iplt20.com/ipl/playerimages/u6KsneXZjm1711262067200.png,3.0,6,Mohammed Siraj,c Anuj Rawat b Mohammed Siraj,c Anuj Rawat b Mohammed Siraj,6,11,5,45.45,2.20,6,0,0,0,0,0.00,,54.55,0,0,4,5,6,45.45,54.55,200
1368,1,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis ,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,4.0,2,Glenn Maxwell,c Mayank Dagar b Glenn Maxwell,c Mayank Dagar b Glenn Maxwell,24,15,4,26.67,3.75,8,0,0,1,2,66.67,5.00,160.00,0,0,3,7,8,46.67,53.33,23
1368,1,77,2019-100mb00000000136-9313d156449c11,Nicholas Pooran ,https://scores.iplt20.com/ipl/playerimages/8uhZbeLXqk1711261950136.png,5.0,5,,not out,not out,40,21,9,42.86,2.33,6,0,0,1,5,85.00,3.50,190.48,0,0,,20,1,95.24,4.76,136
1368,1,77,2022-100mb00000000985-f5950061a44811,Ayush Badoni ,https://scores.iplt20.com/ipl/playerimages/Pi1IydigUB1711262305985.png,6.0,4,Yash Dayal,c Faf Du Plessis b Yash Dayal,c Faf Du Plessis b Yash Dayal,0,3,3,100.00,1.00,0,0,0,0,0,,,0.00,0,0,5,3,0,100.00,0.00,985
1368,1,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya ,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,7.0,1,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,17
1368,1,77,2020-100mb00000000532-63bf237a639811,M Siddharth  (IP),https://scores.iplt20.com/ipl/playerimages/v97l5RSGdC1711262193532.png,,3,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,532
1368,1,77,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi ,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,520
1368,1,77,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur ,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1550
1368,1,77,2021-100mb00000000639-cf9c67ec2fe411,Naveen-Ul-Haq ,https://scores.iplt20.com/ipl/playerimages/LBgPOkixH71711262248639.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,639
1368,1,77,2022-100mb00000000987-e0fbfce6a44911,Mayank Yadav ,https://scores.iplt20.com/ipl/playerimages/amTBliCBsC1711262331987.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,987
1368,2,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli ,https://scores.iplt20.com/ipl/playerimages/a3RNqA3e5J17110081032.png,1.0,2,M Siddharth,c Devdutt Padikkal b M Siddharth,c Devdutt Padikkal b M Siddharth,22,16,6,37.50,2.67,6,1,0,2,1,63.64,5.33,137.50,0,0,6,4,12,25.00,75.00,2
1368,2,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis (c),https://scores.iplt20.com/ipl/playerimages/7bYSLKJKQM171100953594.png,2.0,1,Mayank Yadav,run out (Devdutt Padikkal),run out (Devdutt Padikkal),19,13,4,30.77,3.25,5,1,0,3,0,63.16,4.33,146.15,0,0,9,3,10,23.08,76.92,94
1368,2,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar ,https://scores.iplt20.com/ipl/playerimages/etgAYU3yll1711009471597.png,3.0,3,Mayank Yadav,c Devdutt Padikkal b Mayank Yadav,c Devdutt Padikkal b Mayank Yadav,29,21,8,38.10,2.63,9,0,0,2,2,68.97,5.25,138.10,0,0,8,14,7,66.67,33.33,597
1368,2,19,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell ,https://scores.iplt20.com/ipl/playerimages/CfuajTsWdr171100814128.png,4.0,4,Mayank Yadav,c Nicholas Pooran b Mayank Yadav,c Nicholas Pooran b Mayank Yadav,0,2,2,100.00,1.00,0,0,0,0,0,,,0.00,0,0,3,2,0,100.00,0.00,28
1368,2,19,2020-100mb00000000550-247665a42ff311,Cameron Green ,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,5.0,5,Mayank Yadav,b Mayank Yadav,b Mayank Yadav,9,9,4,44.44,2.25,3,1,0,1,0,44.44,9.00,100.00,0,0,10,5,4,55.56,44.44,550
1368,2,19,2020-100mb00000000534-1ea324c4639911,Anuj Rawat (wk),https://scores.iplt20.com/ipl/playerimages/33bkamzpo71711009391534.png,6.0,7,Marcus Stoinis,c Devdutt Padikkal b Marcus Stoinis,c Devdutt Padikkal b Marcus Stoinis,11,21,12,57.14,1.75,7,2,0,0,0,0.00,,52.38,0,0,7,18,3,85.71,14.29,534
1368,2,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror  (IP),https://scores.iplt20.com/ipl/playerimages/BOdFMN0Fsy1711008079184.png,7.0,11,Yash Thakur,c Nicholas Pooran b Yash Thakur,c Nicholas Pooran b Yash Thakur,33,13,4,30.77,3.25,3,0,0,3,3,90.91,2.17,253.85,0,0,2,13,0,100.00,0.00,184
1368,2,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik ,https://scores.iplt20.com/ipl/playerimages/JCXtEQbAYN171100789113.png,8.0,6,Naveen-Ul-Haq,c KL Rahul b Naveen-Ul-Haq,c KL Rahul b Naveen-Ul-Haq,4,8,4,50.00,2.00,4,0,0,0,0,0.00,,50.00,0,0,5,8,0,100.00,0.00,13
1368,2,19,2022-100mb00000001547-613ed5ea54ee11,Mayank Dagar ,https://scores.iplt20.com/ipl/playerimages/kyHFvTvYdV17110079641547.png,9.0,9,Yash Thakur,run out (Nicholas Pooran),run out (Nicholas Pooran),0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,1,1,0,100.00,0.00,1547
1368,2,19,2021-100mb00000000574-27073d6f802311,Reece Topley ,https://scores.iplt20.com/ipl/playerimages/6PkRGja7rR1711009452574.png,10.0,8,,not out,not out,3,6,3,50.00,2.00,3,0,0,0,0,0.00,,50.00,0,0,,4,2,66.67,33.33,574
1368,2,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj ,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,11.0,10,Naveen-Ul-Haq,c Nicholas Pooran b Naveen-Ul-Haq,c Nicholas Pooran b Naveen-Ul-Haq,12,8,6,75.00,1.33,0,0,0,0,2,100.00,4.00,150.00,0,0,4,4,4,50.00,50.00,63
1368,2,19,2022-100mb00000000978-bc824605a44611,Yash Dayal  (RP),https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,978
1369,1,16,2022-100mb00000001220-372333e3f9f711,Phil Salt (wk),https://scores.iplt20.com/ipl/playerimages/xVEgObedpn17111062871220.png,1.0,2,Anrich Nortje,c Tristan Stubbs b Anrich Nortje,c Tristan Stubbs b Anrich Nortje,18,12,7,58.33,1.71,0,1,0,4,0,88.89,3.00,150.00,0,0,2,12,0,100.00,0.00,1220
1369,1,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine ,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,2.0,6,Mitchell Marsh,c Rishabh Pant b Mitchell Marsh,c Rishabh Pant b Mitchell Marsh,85,39,12,30.77,3.25,11,2,0,7,7,82.35,2.79,217.95,0,0,3,36,3,92.31,7.69,156
1369,1,16,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi  (RP),https://scores.iplt20.com/ipl/playerimages/ISQ8oIxMTX1711106614787.png,3.0,11,Anrich Nortje,c Ishant Sharma b Anrich Nortje,c Ishant Sharma b Anrich Nortje,54,27,5,18.52,5.40,12,2,0,5,3,70.37,3.38,200.00,0,0,5,24,3,88.89,11.11,787
1369,1,16,2019-100mb00000000141-e67c41d144a711,Andre Russell ,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,4.0,7,Ishant Sharma,b Ishant Sharma,b Ishant Sharma,41,19,6,31.58,3.17,5,1,0,4,3,82.93,2.71,215.79,0,0,9,19,0,100.00,0.00,141
1369,1,16,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer (c),https://scores.iplt20.com/ipl/playerimages/1QBCWO2zhl171110625912.png,5.0,1,Khaleel Ahmed,c Tristan Stubbs b Khaleel Ahmed,c Tristan Stubbs b Khaleel Ahmed,18,11,4,36.36,2.75,4,1,0,0,2,66.67,5.50,163.64,0,0,1,11,0,100.00,0.00,12
1369,1,16,2019-100mb00000000152-335aed3d44aa11,Rinku Singh ,https://scores.iplt20.com/ipl/playerimages/La76P0ZzSW1711106362152.png,6.0,4,Anrich Nortje,c David Warner b Anrich Nortje,c David Warner b Anrich Nortje,26,8,1,12.50,8.00,2,1,0,1,3,84.62,2.00,325.00,0,0,4,7,0,87.50,0.00,152
1369,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer ,https://scores.iplt20.com/ipl/playerimages/Vlz3yFvFOc1711106555584.png,7.0,3,,not out,not out,5,2,0,0.00,,1,0,0,1,0,80.00,2.00,250.00,0,0,,2,0,100.00,0.00,584
1369,1,16,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh ,https://scores.iplt20.com/ipl/playerimages/X9K4X2qutU1711106634991.png,8.0,8,Ishant Sharma,c Prithvi Shaw b Ishant Sharma,c Prithvi Shaw b Ishant Sharma,2,2,1,50.00,2.00,0,1,0,0,0,0.00,,100.00,0,0,6,2,0,100.00,0.00,991
1369,1,16,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc ,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,9.0,9,,not out,not out,1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,,1,0,100.00,0.00,31
1369,1,16,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora  (IP),https://scores.iplt20.com/ipl/playerimages/DIqsj0BB871711106539583.png,,5,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,583
1369,1,16,2022-100mb00000001013-30676520bcc011,Harshit Rana ,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1013
1369,1,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy ,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,140
1369,2,14,2019-100mb00000000214-df216bed44bc11,David Warner ,https://scores.iplt20.com/ipl/playerimages/L4AtGsiPFh1711171000214.png,1.0,3,Mitchell Starc,b Mitchell Starc,b Mitchell Starc,18,13,6,46.15,2.17,4,0,0,2,1,77.78,4.33,138.46,0,0,10,13,0,100.00,0.00,214
1369,2,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw ,https://scores.iplt20.com/ipl/playerimages/9BTKQeybEF171117110651.png,2.0,2,Vaibhav Arora,c Varun Chakaravarthy b Vaibhav Arora,c Varun Chakaravarthy b Vaibhav Arora,10,7,4,57.14,1.75,0,1,0,2,0,80.00,3.50,142.86,0,0,4,7,0,100.00,0.00,51
1369,2,14,2018-100mb00000000040-7f15f6c7f88a11,Mitchell Marsh ,https://scores.iplt20.com/ipl/playerimages/0zyCakHkU8171117107240.png,3.0,4,Mitchell Starc,c Ramandeep Singh b Mitchell Starc,c Ramandeep Singh b Mitchell Starc,0,2,2,100.00,1.00,0,0,0,0,0,,,0.00,0,0,9,2,0,100.00,0.00,40
1369,2,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel  (IP),https://scores.iplt20.com/ipl/playerimages/D4DPR8Shji17111708931580.png,4.0,11,Vaibhav Arora,c Sunil Narine b Vaibhav Arora,c Sunil Narine b Vaibhav Arora,0,5,5,100.00,1.00,0,0,0,0,0,,,0.00,0,0,5,5,0,100.00,0.00,1580
1369,2,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant (c)(wk),https://scores.iplt20.com/ipl/playerimages/CBJeO6dA8l171117091218.png,5.0,1,Varun Chakaravarthy,c Shreyas Iyer b Varun Chakaravarthy,c Shreyas Iyer b Varun Chakaravarthy,55,25,8,32.00,3.13,7,1,0,4,5,83.64,2.78,220.00,0,0,2,12,13,48.00,52.00,18
1369,2,14,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs ,https://scores.iplt20.com/ipl/playerimages/d5ZIhnRpGl17111707581017.png,6.0,5,Varun Chakaravarthy,c Mitchell Starc b Varun Chakaravarthy,c Mitchell Starc b Varun Chakaravarthy,54,32,11,34.38,2.91,12,1,0,4,4,74.07,4.00,168.75,0,0,8,9,22,28.13,68.75,1017
1369,2,14,2019-100mb00000000110-79ae08f5449411,Axar Patel ,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,7.0,6,Varun Chakaravarthy,c (Sub) Manish Pandey b Varun Chakaravarthy,c (Sub) Manish Pandey b Varun Chakaravarthy,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,6,0,1,0.00,100.00,110
1369,2,14,2022-100mb00000001535-6fd8867c54e911,Sumit Kumar ,https://scores.iplt20.com/ipl/playerimages/b99QXAsodH17111719201535.png,8.0,7,Sunil Narine,c (Sub) Manish Pandey b Sunil Narine,c (Sub) Manish Pandey b Sunil Narine,7,6,4,66.67,1.50,1,0,0,0,1,85.71,6.00,116.67,0,0,7,0,6,0.00,100.00,1535
1369,2,14,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam ,https://scores.iplt20.com/ipl/playerimages/1hiYjMjeAD1711171614172.png,9.0,8,Vaibhav Arora,c Phil Salt b Vaibhav Arora,c Phil Salt b Vaibhav Arora,1,5,4,80.00,1.25,1,0,0,0,0,0.00,,20.00,0,0,3,1,4,20.00,80.00,172
1369,2,14,2019-100mb00000000142-040303a144a811,Anrich Nortje ,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,10.0,9,Andre Russell,c Shreyas Iyer b Andre Russell,c Shreyas Iyer b Andre Russell,4,6,3,50.00,2.00,2,1,0,0,0,0.00,,66.67,0,0,1,4,2,66.67,33.33,142
1369,2,14,2018-100mb00000000050-4663b710f88b11,Ishant Sharma ,https://scores.iplt20.com/ipl/playerimages/Sjq3Umqtsz171117108450.png,11.0,10,,not out,not out,1,3,2,66.67,1.50,1,0,0,0,0,0.00,,33.33,0,0,,3,0,100.00,0.00,50
1369,2,14,2018-100mb00000000008-787fc4ece99b11,Khaleel Ahmed  (RP),https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,8
1370,1,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha (wk),https://scores.iplt20.com/ipl/playerimages/O1Ae7XNNZS1711262843225.png,1.0,2,Kagiso Rabada,c Shikhar Dhawan b Kagiso Rabada,c Shikhar Dhawan b Kagiso Rabada,11,13,8,61.54,1.63,3,0,0,2,0,72.73,6.50,84.62,0,0,2,9,4,69.23,30.77,225
1370,1,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill (c),https://scores.iplt20.com/ipl/playerimages/my5xvakffA171126318662.png,2.0,1,,not out,not out,89,48,6,12.50,8.00,25,5,2,6,4,53.93,4.80,185.42,0,0,,35,13,72.92,27.08,62
1370,1,35,2019-100mb00000000065-4ae3f0e41e3711,Kane Williamson ,https://scores.iplt20.com/ipl/playerimages/rYswAUQyi0171126320765.png,3.0,4,Harpreet Brar,c Jonny Bairstow b Harpreet Brar,c Jonny Bairstow b Harpreet Brar,26,22,11,50.00,2.00,4,3,0,4,0,61.54,5.50,118.18,0,0,4,15,7,68.18,31.82,65
1370,1,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan ,https://scores.iplt20.com/ipl/playerimages/YqiCcPXvnI1711263560976.png,4.0,3,Harshal Patel,c Jitesh Sharma b Harshal Patel,c Jitesh Sharma b Harshal Patel,33,19,4,21.05,4.75,9,0,0,6,0,72.73,3.17,173.68,0,0,1,10,9,52.63,47.37,976
1370,1,35,2019-100mb00000000061-6d68257c17f311,Vijay Shankar ,https://scores.iplt20.com/ipl/playerimages/Ke67FJi2m1171126316961.png,5.0,5,Kagiso Rabada,c Harpreet Brar b Kagiso Rabada,c Harpreet Brar b Kagiso Rabada,8,10,2,20.00,5.00,8,0,0,0,0,0.00,,80.00,0,0,3,7,3,70.00,30.00,61
1370,1,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia  (RP),https://scores.iplt20.com/ipl/playerimages/UJBfjMpLzp1711262739120.png,6.0,11,,not out,not out,23,8,0,0.00,,3,1,0,3,1,78.26,2.00,287.50,0,0,,8,0,100.00,0.00,120
1370,1,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai ,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1354
1370,1,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma  (IP),https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,,7,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,100
1370,1,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan ,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,218
1370,1,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad ,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,975
1370,1,35,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav ,https://scores.iplt20.com/ipl/playerimages/Wh23cInkS2171126281221.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,21
1370,1,35,2019-100mb00000000127-b2131830449911,Darshan Nalkande ,https://scores.iplt20.com/ipl/playerimages/5JOx2X0QW41711262753127.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,127
1370,2,15,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan (c),https://scores.iplt20.com/ipl/playerimages/subiZWRent171117006111.png,1.0,1,Umesh Yadav,b Umesh Yadav,b Umesh Yadav,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,6,2,0,100.00,0.00,11
1370,2,15,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow ,https://scores.iplt20.com/ipl/playerimages/USwdQomYyg1711170377216.png,2.0,2,Noor Ahmad,b Noor Ahmad,b Noor Ahmad,22,13,4,30.77,3.25,4,1,0,4,0,72.73,3.25,169.23,0,0,12,10,3,76.92,23.08,216
1370,2,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh ,https://scores.iplt20.com/ipl/playerimages/u61HfGHXit1711170179137.png,3.0,3,Noor Ahmad,c Mohit Sharma b Noor Ahmad,c Mohit Sharma b Noor Ahmad,35,24,10,41.67,2.40,7,1,0,5,1,74.29,4.00,145.83,0,0,1,12,12,50.00,50.00,137
1370,2,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran ,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,4.0,4,Azmatullah Omarzai,c Kane Williamson b Azmatullah Omarzai,c Kane Williamson b Azmatullah Omarzai,5,8,3,37.50,2.67,5,0,0,0,0,0.00,,62.50,0,0,5,2,6,25.00,75.00,138
1370,2,15,2022-100mb00000000820-ef56fe6f762211,Sikandar Raza ,https://scores.iplt20.com/ipl/playerimages/NlL6mZB63m1711170558820.png,5.0,6,Mohit Sharma,c Wriddhiman Saha b Mohit Sharma,c Wriddhiman Saha b Mohit Sharma,15,16,6,37.50,2.67,5,5,0,0,0,0.00,,93.75,0,0,4,7,9,43.75,56.25,820
1370,2,15,2019-100mb00000000191-df21803b44b711,Shashank Singh ,https://scores.iplt20.com/ipl/playerimages/sL3P8qAVv41711170317191.png,6.0,7,,not out,not out,61,29,9,31.03,3.22,7,3,0,6,4,78.69,2.90,210.34,0,0,,18,11,62.07,37.93,191
1370,2,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma (wk),https://scores.iplt20.com/ipl/playerimages/1eHCSP8cYW17111700351000.png,7.0,5,Rashid Khan,c Darshan Nalkande b Rashid Khan,c Darshan Nalkande b Rashid Khan,16,8,2,25.00,4.00,4,0,0,0,2,75.00,4.00,200.00,0,0,2,3,5,37.50,62.50,1000
1370,2,15,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma  (IP),https://scores.iplt20.com/ipl/playerimages/7vr2p2Kg9B17111703883109.png,8.0,11,Darshan Nalkande,c Rashid Khan b Darshan Nalkande,c Rashid Khan b Darshan Nalkande,31,17,3,17.65,5.67,7,3,0,3,1,58.06,4.25,182.35,0,0,3,15,2,88.24,11.76,3109
1370,2,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar ,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,9.0,8,,not out,not out,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,,2,0,100.00,0.00,130
1370,2,15,2019-100mb00000000114-8c98068c449611,Harshal Patel ,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,114
1370,2,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada ,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,116
1370,2,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh  (RP),https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,125
1371,1,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra ,https://scores.iplt20.com/ipl/playerimages/4kArkYqm8q1711007201724.png,1.0,2,Bhuvneshwar Kumar,c Aiden Markram b Bhuvneshwar Kumar,c Aiden Markram b Bhuvneshwar Kumar,12,9,3,33.33,3.00,4,0,0,2,0,66.67,4.50,133.33,0,0,2,5,4,55.56,44.44,724
1371,1,13,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad (c),https://scores.iplt20.com/ipl/playerimages/kj0w9hIoW31711007388102.png,2.0,1,Shahbaz Ahmed,c Abdul Samad b Shahbaz Ahmed,c Abdul Samad b Shahbaz Ahmed,26,21,10,47.62,2.10,6,1,0,3,1,69.23,5.25,123.81,0,0,3,15,6,71.43,28.57,102
1371,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane ,https://scores.iplt20.com/ipl/playerimages/kgmWgHr8dK171100735244.png,3.0,3,Jaydev Unadkat,c Mayank Markande b Jaydev Unadkat,c Mayank Markande b Jaydev Unadkat,35,30,10,33.33,3.00,13,4,0,2,1,40.00,10.00,116.67,0,0,5,26,4,86.67,13.33,44
1371,1,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube  (RP),https://scores.iplt20.com/ipl/playerimages/op1NfcpXJc1711105807211.png,4.0,11,Pat Cummins,c Bhuvneshwar Kumar b Pat Cummins,c Bhuvneshwar Kumar b Pat Cummins,45,24,8,33.33,3.00,7,3,0,2,4,71.11,4.00,187.50,0,0,1,14,10,58.33,41.67,211
1371,1,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja ,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,5.0,7,,not out,not out,31,23,5,21.74,4.60,13,1,0,4,0,51.61,5.75,134.78,0,0,,23,0,100.00,0.00,46
1371,1,13,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell ,https://scores.iplt20.com/ipl/playerimages/uhisPQX4Fe171100704983.png,6.0,5,T Natarajan,c Abdul Samad b T Natarajan,c Abdul Samad b T Natarajan,13,11,2,18.18,5.50,7,1,0,1,0,30.77,11.00,118.18,0,0,4,11,0,100.00,0.00,83
1371,1,13,2019-100mb00000000057-57100cf415ba11,MS Dhoni (wk),https://scores.iplt20.com/ipl/playerimages/PkWRbVH7sK171100730157.png,7.0,8,,not out,not out,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,,2,0,100.00,0.00,57
1371,1,13,2019-100mb00000000206-501d92f644bb11,Moeen Ali ,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,,4,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,206
1371,1,13,2022-100mb00000000970-8f107726a44511,Mukesh Choudhary  (IP),https://scores.iplt20.com/ipl/playerimages/59lvDtzqht1711006951970.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,970
1371,1,13,2019-100mb00000000091-8640595343ec11,Deepak Chahar ,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,91
1371,1,13,2020-100mb00000000539-04833b65639b11,Tushar Deshpande ,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,539
1371,1,13,2021-100mb00000000629-11c540100bd311,Maheesh Theekshana ,https://scores.iplt20.com/ipl/playerimages/zJp40lsuxb1711105834629.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,629
